index,from_bus,to_bus,ckt,is_transformer,tr_ratio,x_pu,b_pu,s_max_pu,status
1404,1094,1257,1,0,0,0.00174,574.7126437,2.05,1
1405,1094,1259,1,0,0,0.00241,414.9377593,2.4,1
1406,1095,1099,1,0,0,0.000751,1331.557923,7.31,1
1407,1095,1099,2,0,0,0.000751,1331.557923,7.31,1
1408,1095,1674,1,0,0,0.0075598,132.2786317,9.46,1
1409,1095,1674,2,0,0,0.00756,132.2751323,9.46,1
1410,1095,1674,3,0,0,0.00756,132.2751323,9.46,1
1411,1713,1095,1,0,0,0.00064477,1550.940646,3.66,1
1412,1719,1095,1,0,0,0.0010294,971.4396736,3.66,1
1413,1722,1095,1,0,0,0.00096382,1037.53813,5.41,1
1414,1718,1096,1,0,0,0.00116,862.0689655,3.84,1
1415,1720,1096,1,0,0,0.00162,617.2839506,2.19,1
1416,1723,1096,1,0,0,0.00092,1086.956522,3.07,1
1417,1097,1101,1,0,0,0.00145,689.6551724,2.4,1
1418,1698,1097,1,0,0,0.00043,2325.581395,2.84,1
1419,1718,1097,1,0,0,0.00318,314.4654088,2.4,1
1420,1098,1104,1,0,0,0.00111,900.9009009,2.4,1
1421,1698,1098,1,0,0,0.00079,1265.822785,2.4,1
1422,1099,1109,1,0,0,0.000614,1628.664495,8.8,1
1423,1099,1109,2,0,0,0.000614,1628.664495,8.8,1
1424,1100,1101,1,0,0,0.00071,1408.450704,2.3,1
1425,1100,1106,1,0,0,0.00067,1492.537313,2.3,1
1426,1101,1105,1,0,0,0.00107,934.5794393,2.84,1
1427,1102,1108,1,0,0,0.00254,393.7007874,2.4,1
1428,1103,1105,1,0,0,0.00148,675.6756757,2.4,1
1429,1103,1153,1,0,0,0.00179,558.6592179,3.47,1
1430,1698,1103,1,0,0,0.00247,404.8582996,2.3,1
1431,1718,1103,1,0,0,0.00188,531.9148936,2.61,1
1432,1105,1153,1,0,0,0.00083,1204.819277,3.81,1
1433,1106,1107,1,0,0,0.00065,1538.461538,2.38,1
1434,1107,1110,1,0,0,0.00077,1298.701299,2.3,1
1435,1108,1122,1,0,0,0.0024,416.6666667,2.4,1
1436,1109,1111,1,0,0,0.00034125,2930.40293,7.98,1
1437,1109,1111,2,0,0,0.000341,2932.55132,7.98,1
1438,1110,1772,1,0,0,0.00078,1282.051282,2.3,1
1439,1111,1114,1,0,0,0.00049617,2015.438257,7.31,1
1440,1752,1111,1,0,0,0.0042545,235.0452462,9.46,1
1441,1756,1111,1,0,0,0.0030884,323.7922549,4.91,1
1442,1112,1113,1,0,0,0.00092,1086.956522,2.4,1
1443,1771,1112,1,0,0,0.00146,684.9315068,2.4,1
1444,1772,1113,1,0,0,0.00076,1315.789474,2.61,1
1445,1113,1773,1,0,0,0.00105,952.3809524,2.93,1
1446,1114,1135,1,0,0,0.00058703,1703.490452,5.12,1
1447,1115,1133,1,0,0,0.00138,724.6376812,2.4,1
1448,1115,1134,1,0,0,0.00104,961.5384615,2.4,1
1449,1115,1774,1,0,0,0.00149,671.1409396,2.4,1
1450,1116,1117,1,0,0,0.00181,552.4861878,2.4,1
1451,1116,1141,1,0,0,0.00773,129.3661061,2.5,1
1452,1717,1116,1,0,0,0.00476,210.0840336,3.07,1
1453,1116,1774,1,0,0,0.00366,273.2240437,2.19,1
1454,1117,1120,1,0,0,0.00139,719.4244604,2.4,1
1455,1118,1119,1,0,0,0.00051,1960.784314,2.4,1
1456,1118,1120,1,0,0,0.00112,892.8571429,2.4,1
1457,1119,1128,1,0,0,0.00106,943.3962264,2.4,1
1458,1121,1128,1,0,0,0.00385,259.7402597,2.4,1
1459,1122,1775,1,0,0,0.01186,84.31703204,2.4,1
1460,1123,1125,1,0,0,0.00147,680.2721088,2.4,1
1461,1123,1248,1,0,0,0.00185,540.5405405,2.19,1
1462,1124,1128,1,0,0,0.00439,227.7904328,2.4,1
1463,1124,1195,1,0,0,0.0022,454.5454545,2.4,1
1464,1124,1196,1,0,0,0.00209,478.4688995,3.84,1
1465,1748,1124,1,0,0,0.00287,348.4320557,3.47,1
1466,1125,1250,1,0,0,0.00156,641.025641,2.4,1
1467,1126,1127,1,0,0,0.00118,847.4576271,2.38,1
1468,1126,1251,1,0,0,0.00212,471.6981132,2.3,1
1469,1127,1129,1,0,0,0.00124,806.4516129,2.3,1
1470,1128,1134,1,0,0,0.00145,689.6551724,2.4,1
1471,1129,1179,1,0,0,0.00561,178.2531194,2.3,1
1472,1130,1131,1,0,0,0.00095,1052.631579,2.5,1
1473,1130,1192,1,0,0,0.00153,653.5947712,2.5,1
1474,1131,1132,1,0,0,0.00097,1030.927835,2.61,1
1475,1132,1133,1,0,0,0.0012,833.3333333,2.38,1
1476,1133,1774,1,0,0,0.00164,609.7560976,2.19,1
1477,1136,1137,1,0,0,0.00037,2702.702703,3.81,1
1478,1774,1136,1,0,0,0.00046,2173.913043,3.84,1
1479,1137,1138,1,0,0,0.0005,2000,3.81,1
1480,1138,1139,1,0,0,0.00082,1219.512195,2.19,1
1481,1138,1148,1,0,0,0.00157,636.9426752,2.4,1
1482,1138,1185,1,0,0,0.0024,416.6666667,2.4,1
1483,1139,1140,1,0,0,0.00083,1204.819277,2.4,1
1484,1140,1185,1,0,0,0.00093,1075.268817,2.4,1
1485,1141,1180,1,0,0,0.00592,168.9189189,2.38,1
1486,1142,1146,1,0,0,0.00135,740.7407407,2.5,1
1487,1142,1184,1,0,0,0.0013,769.2307692,2.4,1
1488,1143,1147,1,0,0,0.00256,390.625,3.07,1
1489,1143,1181,1,0,0,0.00126,793.6507937,2.84,1
1490,1144,1145,1,0,0,0.00104,961.5384615,2.4,1
1491,1145,1147,1,0,0,0.00148,675.6756757,2.4,1
1492,1146,1151,1,0,0,0.00203,492.6108374,2.84,1
1493,1147,1150,1,0,0,0.00202,495.049505,3.81,1
1494,1148,1150,1,0,0,0.00264,378.7878788,2.05,1
1495,1149,1157,1,0,0,0.00223,448.4304933,2.4,1
1496,1698,1150,1,0,0,0.00357,280.1120448,4.37,1
1497,1151,1153,1,0,0,0.00309,323.6245955,2.38,1
1498,1152,1153,1,0,0,0.00189,529.1005291,2.5,1
1499,1152,1155,1,0,0,0.00171,584.7953216,2.38,1
1500,1154,1160,1,0,0,0.00209,478.4688995,2.4,1
1501,1154,1229,1,0,0,0.00141,709.2198582,2.4,1
1502,1155,1159,1,0,0,0.0019,526.3157895,2.3,1
1503,1156,1158,1,0,0,0.00281,355.8718861,2.4,1
1504,1718,1156,1,0,0,0.00548,182.4817518,2.3,1
1505,1157,1163,1,0,0,0.00364,274.7252747,2.4,1
1506,1158,1161,1,0,0,0.00152,657.8947368,2.4,1
1507,1159,1162,1,0,0,0.00157,636.9426752,2.38,1
1508,1160,1163,1,0,0,0.0021,476.1904762,2.4,1
1509,1161,1164,1,0,0,0.0015,666.6666667,2.4,1
1510,1162,1168,1,0,0,0.0011,909.0909091,2.3,1
1511,1163,1179,1,0,0,0.00651,153.609831,2.84,1
1512,1164,1165,1,0,0,0.00086,1162.790698,2.4,1
1513,1165,1166,1,0,0,0.00145,689.6551724,2.4,1
1514,1166,1169,1,0,0,0.00108,925.9259259,2.05,1
1515,1167,1168,1,0,0,0.00114,877.1929825,2.3,1
1516,1167,1172,1,0,0,0.00066,1515.151515,2.05,1
1517,1169,1171,1,0,0,0.00133,751.8796992,2.4,1
1518,1170,1258,1,0,0,0.00244,409.8360656,3.47,1
1519,1170,1260,1,0,0,0.00212,471.6981132,2.5,1
1520,1718,1170,1,0,0,0.00866,115.4734411,5.67,1
1521,1171,1174,1,0,0,0.00132,757.5757576,2.4,1
1522,1172,1173,1,0,0,0.00174,574.7126437,2.4,1
1523,1173,1178,1,0,0,0.00115,869.5652174,2.4,1
1524,1174,1175,1,0,0,0.00101,990.0990099,2.4,1
1525,1175,1177,1,0,0,0.00069,1449.275362,2.4,1
1526,1176,1177,1,0,0,0.0013,769.2307692,2.4,1
1527,1176,1245,1,0,0,0.00085,1176.470588,2.4,1
1528,1178,1180,1,0,0,0.00102,980.3921569,2.4,1
1529,1179,1775,1,0,0,0.01378,72.56894049,2.84,1
1530,1180,1240,1,0,0,0.00112,892.8571429,3.81,1
1531,1181,1182,1,0,0,0.00183,546.4480874,2.84,1
1532,1182,1230,1,0,0,0.00154,649.3506494,2.84,1
1533,1183,1186,1,0,0,0.00125,800,2.19,1
1534,1183,1190,1,0,0,0.00125,800,2.4,1
1535,1184,1186,1,0,0,0.00067,1492.537313,2.05,1
1536,1185,1187,1,0,0,0.00119,840.3361345,2.93,1
1537,1187,1188,1,0,0,0.00265,377.3584906,2.4,1
1538,1187,1189,1,0,0,0.00168,595.2380952,2.4,1
1539,1188,1226,1,0,0,0.0015,666.6666667,2.4,1
1540,1190,1227,1,0,0,0.00209,478.4688995,2.3,1
1541,1191,1192,1,0,0,0.00111,900.9009009,2.4,1
1542,1191,1193,1,0,0,0.00076,1315.789474,2.4,1
1543,1193,1194,1,0,0,0.0011,909.0909091,2.4,1
1544,1194,1195,1,0,0,0.00155,645.1612903,2.4,1
1545,1194,1209,1,0,0,0.00097,1030.927835,2.19,1
1546,1196,1208,1,0,0,0.00188,531.9148936,2.4,1
1547,1197,1198,1,0,0,0.0008,1250,3.47,1
1548,1197,1206,1,0,0,0.00091,1098.901099,2.38,1
1549,1198,1199,1,0,0,0.00047,2127.659574,3.25,1
1550,1199,1201,1,0,0,0.0009,1111.111111,3.17,1
1551,1200,1201,1,0,0,0.00089,1123.595506,2.3,1
1552,1200,1202,1,0,0,0.00136,735.2941176,2.4,1
1553,1200,1213,1,0,0,0.00282,354.6099291,2.4,1
1554,1202,1203,1,0,0,0.00144,694.4444444,2.4,1
1555,1204,1205,1,0,0,0.00168,595.2380952,2.4,1
1556,1204,1207,1,0,0,0.00172,581.3953488,2.4,1
1557,1206,1208,1,0,0,0.00153,653.5947712,2.38,1
1558,1208,1210,1,0,0,0.00112,892.8571429,2.84,1
1559,1209,1210,1,0,0,0.00055,1818.181818,2.19,1
1560,1210,1211,1,0,0,0.00083,1204.819277,2.4,1
1561,1211,1212,1,0,0,0.0015,666.6666667,2.4,1
1562,1212,1226,1,0,0,0.00132,757.5757576,2.4,1
1563,1213,1214,1,0,0,0.00219,456.6210046,2.4,1
1564,1213,1215,1,0,0,0.00349,286.5329513,2.4,1
1565,1213,1216,1,0,0,0.0018,555.5555556,2.4,1
1566,1214,1221,1,0,0,0.00121,826.446281,2.4,1
1567,1215,1222,1,0,0,0.00158,632.9113924,2.4,1
1568,1216,1217,1,0,0,0.00096,1041.666667,2.4,1
1569,1218,1219,1,0,0,0.00225,444.4444444,2.4,1
1570,1219,1241,1,0,0,0.0011,909.0909091,2.4,1
1571,1220,1229,1,0,0,0.00269,371.7472119,2.4,1
1572,1221,1223,1,0,0,0.00063,1587.301587,2.4,1
1573,1222,1228,1,0,0,0.00129,775.1937984,2.4,1
1574,1223,1224,1,0,0,0.00057,1754.385965,2.4,1
1575,1224,1225,1,0,0,0.00142,704.2253521,2.4,1
1576,1225,1227,1,0,0,0.0009,1111.111111,2.38,1
1577,1225,1228,1,0,0,0.00122,819.6721311,2.4,1
1578,1230,1231,1,0,0,0.00115,869.5652174,2.61,1
1579,1231,1232,1,0,0,0.00082,1219.512195,2.5,1
1580,1232,1238,1,0,0,0.00079,1265.822785,2.5,1
1581,1233,1234,1,0,0,0.00095,1052.631579,2.4,1
1582,1233,1241,1,0,0,0.00193,518.134715,2.4,1
1583,1234,1237,1,0,0,0.00066,1515.151515,2.4,1
1584,1235,1236,1,0,0,0.00128,781.25,2.4,1
1585,1235,1237,1,0,0,0.00061,1639.344262,2.4,1
1586,1235,1243,1,0,0,0.00089,1123.595506,2.4,1
1587,1236,1240,1,0,0,0.00097,1030.927835,3.81,1
1588,1236,1775,1,0,0,0.00713,140.2524544,3.07,1
1589,1238,1242,1,0,0,0.00335,298.5074627,2.38,1
1590,1239,1256,1,0,0,0.00586,170.6484642,2.4,1
1591,1242,1246,1,0,0,0.00174,574.7126437,2.61,1
1592,1243,1244,1,0,0,0.00117,854.7008547,2.4,1
1593,1244,1245,1,0,0,0.00118,847.4576271,2.4,1
1594,1246,1249,1,0,0,0.00291,343.6426117,2.19,1
1595,1247,1248,1,0,0,0.0008,1250,2.4,1
1596,1249,1250,1,0,0,0.00185,540.5405405,2.4,1
1597,1249,1255,1,0,0,0.0025,400,2.4,1
1598,1251,1289,1,0,0,0.00328,304.8780488,2.61,1
1599,1252,1253,1,0,0,0.00114,877.1929825,2.4,1
1600,1252,1775,1,0,0,0.00195,512.8205128,2.4,1
1601,1253,1258,1,0,0,0.00089,1123.595506,5.01,1
1602,1253,1775,1,0,0,0.00106,943.3962264,3.47,1
1603,1775,1255,1,0,0,0.0036,277.7777778,2.05,1
1604,1256,1257,1,0,0,0.00297,336.7003367,2.05,1
1605,1258,1260,1,0,0,0.00277,361.0108303,2.05,1
1606,1260,1262,1,0,0,0.0025,400,2.05,1
1607,1260,1287,1,0,0,0.00302,331.1258278,2.4,1
1608,1262,1263,1,0,0,0.00189,529.1005291,2.19,1
1609,1263,1265,1,0,0,0.00179,558.6592179,2.19,1
1610,1264,1266,1,0,0,0.00183,546.4480874,2.19,1
1611,1265,1273,1,0,0,0.00102,980.3921569,2.19,1
1612,1266,1267,1,0,0,0.00172,581.3953488,2.19,1
1613,1267,1268,1,0,0,0.00129,775.1937984,2.19,1
1614,1268,1269,1,0,0,0.00232,431.0344828,2.05,1
1615,1269,1271,1,0,0,0.0043,232.5581395,2.4,1
1616,1270,1271,1,0,0,0.00141,709.2198582,2.4,1
1617,1270,1274,1,0,0,0.00208,480.7692308,2.4,1
1618,1272,1273,1,0,0,0.00231,432.9004329,2.4,1
1619,1274,1275,1,0,0,0.00154,649.3506494,2.4,1
1620,1275,1277,1,0,0,0.00227,440.5286344,2.4,1
1621,1276,1277,1,0,0,0.00189,529.1005291,2.4,1
1622,1276,1281,1,0,0,0.00363,275.4820937,2.4,1
1623,1277,1280,1,0,0,0.0055,181.8181818,2.4,1
1624,1278,1284,1,0,0,0.00397,251.8891688,2.4,1
1625,1279,1284,1,0,0,0.00179,558.6592179,2.4,1
1626,1279,1285,1,0,0,0.00236,423.7288136,2.4,1
1627,1280,1282,1,0,0,0.00192,520.8333333,2.4,1
1628,1282,1283,1,0,0,0.00174,574.7126437,2.4,1
1629,1285,1288,1,0,0,0.00369,271.00271,2.4,1
1630,1286,1292,1,0,0,0.00174,574.7126437,2.4,1
1631,1286,1293,1,0,0,0.00349,286.5329513,2.4,1
1632,1775,1289,1,0,0,0.0039,256.4102564,3.47,1
1633,1290,1291,1,0,0,0.00743,134.589502,2.19,1
1634,1750,1290,1,0,0,0.02658,37.62227239,2.4,1
1635,1291,1292,1,0,0,0.0018,555.5555556,2.4,1
1636,1733,1294,1,0,0,0.00087774,1139.289539,3.66,1
1637,1295,1524,1,0,0,0.09854,10.14816318,2.05,1
1638,1776,1296,1,0,0,0.00601,166.3893511,2.4,1
1639,1716,1297,1,0,0,0.00884,113.1221719,2.19,1
1640,1300,1304,1,0,0,0.00186,537.6344086,5.01,1
1641,1301,1302,1,0,0,0.00123,813.0081301,6.14,1
1642,1301,1310,1,0,0,0.00489,204.4989775,6.14,1
1643,1303,1304,1,0,0,0.00134,746.2686567,3.99,1
1644,1303,1305,1,0,0,0.00186,537.6344086,6.5,1
1645,1305,1323,1,0,0,0.00258,387.5968992,6.5,1
1646,1306,1307,1,0,0,0.00281,355.8718861,2.38,1
1647,1306,1319,1,0,0,0.00379,263.8522427,2.5,1
1648,1308,1309,1,0,0,0.00156,641.025641,3.81,1
1649,1309,1312,1,0,0,0.0011,909.0909091,3.81,1
1650,1310,1315,1,0,0,0.00217,460.8294931,6.5,1
1651,1310,1324,1,0,0,0.00964,103.7344398,3.84,1
1652,1310,1806,1,0,0,0.00358,279.3296089,6.5,1
1653,1311,1315,1,0,0,0.0024,416.6666667,2.5,1
1654,1311,1319,1,0,0,0.00395,253.164557,2.84,1
1655,1312,1313,1,0,0,0.00119,840.3361345,3.81,1
1656,1313,1314,1,0,0,0.00133,751.8796992,3.81,1
1657,1314,1316,1,0,0,0.0019,526.3157895,2.84,1
1658,1314,1335,1,0,0,0.01142,87.56567426,2.38,1
1659,1315,1327,1,0,0,0.00153,653.5947712,6.5,1
1660,1316,1318,1,0,0,0.00578,173.0103806,2.19,1
1661,1317,1318,1,0,0,0.0033,303.030303,2.4,1
1662,1318,1324,1,0,0,0.01079,92.67840593,4.18,1
1663,1318,1334,1,0,0,0.01041,96.06147935,2.4,1
1664,1318,1335,1,0,0,0.00665,150.3759398,2.84,1
1665,1318,1686,1,0,0,0.05721,17.47946163,3.84,1
1666,1319,1320,1,0,0,0.00213,469.4835681,3.99,1
1667,1320,1325,1,0,0,0.00227,440.5286344,4.76,1
1668,1321,1330,1,0,0,0.00818,122.2493888,2.4,1
1669,1322,1323,1,0,0,0.0021,476.1904762,6.5,1
1670,1322,1324,1,0,0,0.00115,869.5652174,6.5,1
1671,1324,1325,1,0,0,0.00233,429.1845494,6.5,1
1672,1325,1326,1,0,0,0.00137,729.9270073,5.67,1
1673,1325,1777,1,0,0,0.00622,160.7717042,6.5,1
1674,1326,1334,1,0,0,0.00221,452.4886878,5.67,1
1675,1327,1328,1,0,0,0.00127,787.4015748,3.99,1
1676,1327,1777,1,0,0,0.00954,104.8218029,6.5,1
1677,1328,1333,1,0,0,0.00136,735.2941176,4.18,1
1678,1709,1329,1,0,0,0.01648,60.67961165,2.19,1
1679,1709,1330,1,0,0,0.00522,191.5708812,2.4,1
1680,1331,1332,1,0,0,0.00142,704.2253521,4.18,1
1681,1331,1339,1,0,0,0.00176,568.1818182,3.88,1
1682,1332,1333,1,0,0,0.00161,621.1180124,4.18,1
1683,1334,1337,1,0,0,0.00387,258.3979328,3.99,1
1684,1334,1338,1,0,0,0.00452,221.2389381,2.19,1
1685,1709,1335,1,0,0,0.00555,180.1801802,6.14,1
1686,1336,1802,1,0,0,0.00065698,1522.116351,16.24,1
1687,1777,1337,1,0,0,0.00357,280.1120448,3.84,1
1688,1338,1339,1,0,0,0.00255,392.1568627,3.88,1
1689,1777,1338,1,0,0,0.00365,273.9726027,6.14,1
1690,1777,1340,1,0,0,0.00663,150.8295626,2.4,1
1691,1341,1342,1,0,0,0.0020649,484.2849533,7.36,1
1692,1343,1356,1,0,0,0.01205,82.98755187,2.4,1
1693,1778,1343,1,0,0,0.01989,50.27652086,2.4,1
1694,1344,1345,1,0,0,0.00715,139.8601399,2.4,1
1695,1344,1348,1,0,0,0.01482,67.47638327,2.19,1
1696,1703,1344,1,0,0,0.00247,404.8582996,4.37,1
1697,1345,1347,1,0,0,0.00693,144.3001443,2.4,1
1698,1346,1355,1,0,0,0.00533,187.6172608,2.4,1
1699,1703,1346,1,0,0,0.01722,58.07200929,2.4,1
1700,1347,1348,1,0,0,0.00482,207.4688797,2.4,1
1701,1348,1350,1,0,0,0.00737,135.6852103,3.07,1
1702,1349,1350,1,0,0,0.00526,190.1140684,2.4,1
1703,1349,1782,1,0,0,0.00532,187.9699248,2.4,1
1704,1350,1633,1,0,0,0.0182,54.94505495,2.38,1
1705,1351,1371,1,0,0,0.00087945,1137.074308,10.46,1
1706,1352,1355,1,0,0,0.00759,131.7523057,2.4,1
1707,1780,1352,1,0,0,0.00657,152.2070015,2.4,1
1708,1353,1354,1,0,0,0.00495,202.020202,2.4,1
1709,1353,1358,1,0,0,0.00658,151.9756839,2.4,1
1710,1703,1353,1,0,0,0.02963,33.74957813,2.4,1
1711,1356,1357,1,0,0,0.00662,151.0574018,2.4,1
1712,1356,1360,1,0,0,0.01339,74.68259895,2.5,1
1713,1357,1359,1,0,0,0.00477,209.6436059,2.4,1
1714,1358,1359,1,0,0,0.00427,234.1920375,2.4,1
1715,1360,1363,1,0,0,0.00991,100.9081736,2.4,1
1716,1361,1362,1,0,0,0.00804,124.3781095,2.4,1
1717,1362,1364,1,0,0,0.00892,112.1076233,2.4,1
1718,1365,1366,1,0,0,0.00361,277.0083102,2.4,1
1719,1366,1367,1,0,0,0.00585,170.9401709,2.38,1
1720,1366,1680,1,0,0,0.02307,43.34633723,2.3,1
1721,1367,1368,1,0,0,0.00393,254.4529262,2.19,1
1722,1368,1369,1,0,0,0.00479,208.7682672,2.4,1
1723,1368,1374,1,0,0,0.00774,129.1989664,2.19,1
1724,1368,1619,1,0,0,0.03064,32.63707572,2.5,1
1725,1703,1368,1,0,0,0.04566,21.90100745,2.4,1
1726,1780,1369,1,0,0,0.0109,91.74311927,2.4,1
1727,1369,1781,1,0,0,0.00562,177.9359431,2.4,1
1728,1370,1372,1,0,0,0.0010436,958.2215408,11.95,1
1729,1370,1373,1,0,0,0.0011096,901.2256669,12,1
1730,1371,1372,1,0,0,0.00051629,1936.895931,10,1
1731,1373,1375,1,0,0,0.0009102,1098.659635,12,1
1732,1374,1783,1,0,0,0.00676,147.9289941,2.4,1
1733,1375,1615,1,0,0,0.002172,460.4051565,12,1
1734,1729,1376,1,0,0,0.013,76.92307692,2.86,1
1735,1378,1379,1,0,0,0.07858,12.72588445,2.4,1
1736,1737,1380,1,0,0,0.07603,13.15270288,1.8,1
1737,1738,1380,1,0,0,0.03825,26.14379085,1.8,1
1738,1383,1384,1,0,0,0.05171,19.33861922,1.8,1
1739,1386,1387,1,0,0,0.01037,96.43201543,2.4,1
1740,1387,1391,1,0,0,0.01049,95.32888465,2.4,1
1741,1388,1389,1,0,0,0.0018,555.5555556,2.4,1
1742,1388,1391,1,0,0,0.00599,166.9449082,2.4,1
1743,1389,1390,1,0,0,0.00759,131.7523057,2.4,1
1744,1390,1392,1,0,0,0.01886,53.02226935,2.4,1
1745,1390,1393,1,0,0,0.0345,28.98550725,2.4,1
1746,1393,1394,1,0,0,0.01343,74.46016381,2.3,1
1747,1394,1395,1,0,0,0.01109,90.17132552,2.4,1
1748,1394,1784,1,0,0,0.03172,31.5258512,2.19,1
1749,1396,1398,1,0,0,0.00384,260.4166667,2.4,1
1750,1396,1784,1,0,0,0.00896,111.6071429,2.4,1
1751,1397,1398,1,0,0,0.00321,311.5264798,2.4,1
1752,1397,1400,1,0,0,0.0234,42.73504274,2.4,1
1753,1397,1784,1,0,0,0.01457,68.63417982,2.4,1
1754,1400,1403,1,0,0,0.10738,9.312721177,2.05,1
1755,1784,1400,1,0,0,0.03401,29.40311673,2.4,1
1756,1784,1401,1,0,0,0.01009,99.10802775,2.4,1
1757,1402,1403,1,0,0,0.02544,39.3081761,2.4,1
1758,1712,1402,1,0,0,0.07237,13.81788034,2.4,1
1759,1405,1406,1,0,0,0.03692,27.08559047,2.4,1
1760,1406,1407,1,0,0,0.02475,40.4040404,2.4,1
1761,1408,1410,1,0,0,0.0176,56.81818182,2.4,1
1762,1408,1536,1,0,0,0.02529,39.54132068,2.4,1
1763,1409,1410,1,0,0,0.01266,78.98894155,2.4,1
1764,1409,1411,1,0,0,0.01977,50.58168943,2.4,1
1765,1411,1412,1,0,0,0.03005,33.27787022,2.4,1
1766,1413,1418,1,0,0,0.03391,29.48982601,2.4,1
1767,1413,1672,1,0,0,0.02702,37.0096225,2.4,1
1768,1414,1416,1,0,0,0.09098,10.99142669,2.4,1
1769,1415,1416,1,0,0,0.00438,228.3105023,2.4,1
1770,1417,1418,1,0,0,0.02569,38.925652,2.4,1
1771,1420,1421,1,0,0,0.00621,161.0305958,2.19,1
1772,1708,1421,1,0,0,0.02195,45.55808656,2.4,1
1773,1422,1423,1,0,0,0.00429,233.1002331,2.4,1
1774,1422,1785,1,0,0,0.00559,178.8908766,2.4,1
1775,1423,1429,1,0,0,0.0056,178.5714286,2.4,1
1776,1424,1450,1,0,0,0.0083793,119.3417111,7.31,1
1777,1707,1424,1,0,0,0.001537,650.6180872,10.23,1
1778,1707,1424,2,0,0,0.001537,650.6180872,10.23,1
1779,1425,1426,1,0,0,0.00312,320.5128205,2.5,1
1780,1425,1427,1,0,0,0.0023,434.7826087,2.5,1
1781,1426,1428,1,0,0,0.00387,258.3979328,2.5,1
1782,1427,1429,1,0,0,0.00477,209.6436059,2.5,1
1783,1428,1431,1,0,0,0.00598,167.2240803,2.19,1
1784,1429,1430,1,0,0,0.00935,106.9518717,2.4,1
1785,1785,1429,1,0,0,0.01298,77.04160247,2.4,1
1786,1433,1434,1,0,0,0.00695,143.8848921,2.05,1
1787,1433,1441,1,0,0,0.00632,158.2278481,2.4,1
1788,1786,1433,1,0,0,0.01128,88.65248227,2.38,1
1789,1434,1787,1,0,0,0.03588,27.87068004,2.19,1
1790,1435,1436,1,0,0,0.00507,197.2386588,2.4,1
1791,1435,1438,1,0,0,0.00172,581.3953488,2.4,1
1792,1786,1435,1,0,0,0.01368,73.0994152,2.3,1
1793,1436,1437,1,0,0,0.00521,191.9385797,2.19,1
1794,1437,1439,1,0,0,0.00489,204.4989775,2.4,1
1795,1438,1453,1,0,0,0.01983,50.42864347,2.19,1
1796,1439,1440,1,0,0,0.00491,203.6659878,2.4,1
1797,1441,1442,1,0,0,0.00394,253.8071066,2.19,1
1798,1442,1443,1,0,0,0.00345,289.8550725,2.4,1
1799,1442,1444,1,0,0,0.00285,350.877193,2.4,1
1800,1443,1446,1,0,0,0.00246,406.504065,2.4,1
1801,1445,1446,1,0,0,0.00404,247.5247525,2.4,1
1802,1447,1448,1,0,0,0.00416,240.3846154,2.4,1
1803,1447,1451,1,0,0,0.00771,129.7016861,2.4,1
1804,1448,1469,1,0,0,0.00698,143.2664756,2.4,1
1805,1449,1787,1,0,0,0.00707,141.4427157,2.4,1
1806,1811,1449,1,0,0,0.00947,105.5966209,2.19,1
1807,1450,1476,1,0,0,0.013434,74.43799315,3.66,1
1808,1730,1451,1,0,0,0.02189,45.68296026,2.4,1
1809,1787,1451,1,0,0,0.01903,52.54860746,2.4,1
1810,1452,1453,1,0,0,0.00271,369.00369,2.4,1
1811,1452,1455,1,0,0,0.0085,117.6470588,2.4,1
1812,1725,1454,1,0,0,0.022466,44.51170658,7.31,1
1813,1455,1460,1,0,0,0.0074,135.1351351,2.4,1
1814,1788,1455,1,0,0,0.00497,201.2072435,2.4,1
1815,1456,1457,1,0,0,0.00384,260.4166667,2.4,1
1816,1457,1458,1,0,0,0.00409,244.4987775,2.4,1
1817,1458,1459,1,0,0,0.00332,301.2048193,2.4,1
1818,1459,1461,1,0,0,0.00362,276.2430939,2.4,1
1819,1460,1461,1,0,0,0.00193,518.134715,2.4,1
1820,1462,1463,1,0,0,0.00865,115.6069364,2.4,1
1821,1465,1466,1,0,0,0.00453,220.7505519,2.4,1
1822,1466,1478,1,0,0,0.00712,140.4494382,2.4,1
1823,1467,1468,1,0,0,0.00718,139.275766,2.4,1
1824,1732,1467,1,0,0,0.0088,113.6363636,2.4,1
1825,1469,1470,1,0,0,0.00617,162.0745543,2.4,1
1826,1470,1471,1,0,0,0.00671,149.0312966,2.19,1
1827,1471,1472,1,0,0,0.00698,143.2664756,2.4,1
1828,1472,1473,1,0,0,0.00469,213.2196162,2.4,1
1829,1472,1475,1,0,0,0.03236,30.90234858,3,1
1830,1732,1473,1,0,0,0.00271,369.00369,2.4,1
1831,1478,1479,1,0,0,0.00819,122.1001221,2.4,1
1832,1479,1480,1,0,0,0.0151,66.22516556,2.4,1
1833,1480,1482,1,0,0,0.04788,20.8855472,2.4,1
1834,1484,1485,1,0,0,0.0094596,105.7127151,10.23,1
1835,1486,1487,1,0,0,0.0077807,128.5231406,9.46,1
1836,1695,1487,1,0,0,0.044195,22.626994,7.31,1
1837,1488,1489,1,0,0,0.0155,64.51612903,2.4,1
1838,1789,1489,1,0,0,0.03113,32.12335368,3.07,1
1839,1490,1491,1,0,0,0.02197,45.51661356,2.4,1
1840,1491,1492,1,0,0,0.02763,36.19254434,2.4,1
